"id","line_no","original_line","mutated_line","source_filepath"
"http_246",2237,"if (start == 0 || start == headerLength)","if (start == 0 || false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_247",2237,"if (start == 0 || start == headerLength)","if (start == 0 || true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_248",2241,"if (end == -1)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_249",2241,"if (end == -1)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_250",2245,"while (start < end) {","while (start <= end) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_251",2245,"while (start < end) {","while (false) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_252",2245,"while (start < end) {","while (true) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_253",2247,"if (nameEnd != -1 && nameEnd < end) {","if (false && nameEnd < end) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_254",2247,"if (nameEnd != -1 && nameEnd < end) {","if (true && nameEnd < end) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_255",2247,"if (nameEnd != -1 && nameEnd < end) {","if (nameEnd != -1 && nameEnd <= end) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_256",2247,"if (nameEnd != -1 && nameEnd < end) {","if (nameEnd != -1 && false) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_257",2247,"if (nameEnd != -1 && nameEnd < end) {","if (nameEnd != -1 && true) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_258",2249,"if (name.length() > 0) {","if (name.length() >= 0) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_259",2249,"if (name.length() > 0) {","if (false) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_260",2249,"if (name.length() > 0) {","if (true) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_261",2250,"String value = header.substring(nameEnd + 1, end).trim();","String value = header.substring(nameEnd - 1, end).trim();","com/github/kevinsawicki/http/HttpRequest.java"
"http_262",2252,"if (length != 0)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_263",2252,"if (length != 0)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_264",2253,"if (length > 2 && '""' == value.charAt(0)","if (length >= 2 && '""' == value.charAt(0)","com/github/kevinsawicki/http/HttpRequest.java"
"http_265",2253,"if (length > 2 && '""' == value.charAt(0)","if (false && '""' == value.charAt(0)","com/github/kevinsawicki/http/HttpRequest.java"
"http_266",2253,"if (length > 2 && '""' == value.charAt(0)","if (true && '""' == value.charAt(0)","com/github/kevinsawicki/http/HttpRequest.java"
"http_267",2253,"if (length > 2 && '""' == value.charAt(0)","if (length > 2 && false","com/github/kevinsawicki/http/HttpRequest.java"
"http_268",2253,"if (length > 2 && '""' == value.charAt(0)","if (length > 2 && true","com/github/kevinsawicki/http/HttpRequest.java"
"http_269",2254,"&& '""' == value.charAt(length - 1))","&& false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_270",2254,"&& '""' == value.charAt(length - 1))","&& true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_271",2255,"params.put(name, value.substring(1, length - 1));","params.put(name, value.substring(1, length + 1));","com/github/kevinsawicki/http/HttpRequest.java"
"http_272",2261,"start = end + 1;","start = end - 1;","com/github/kevinsawicki/http/HttpRequest.java"
"http_273",2263,"if (end == -1)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_274",2263,"if (end == -1)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_275",2267,"return params;","return Collections.emptyMap();","com/github/kevinsawicki/http/HttpRequest.java"
"http_276",272,"if (TRUSTED_FACTORY == null) {","if (false) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_277",272,"if (TRUSTED_FACTORY == null) {","if (true) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_278",289,"context.init(null, trustAllCerts, new SecureRandom());","context.init(null, trustAllCerts, new SecureRandom());  // removed call to init()","com/github/kevinsawicki/http/HttpRequest.java"
"http_279",299,"return TRUSTED_FACTORY;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_280",303,"if (TRUSTED_VERIFIER == null)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_281",303,"if (TRUSTED_VERIFIER == null)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_282",311,"return TRUSTED_VERIFIER;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_283",264,"if (charset != null && charset.length() > 0)","if (false && charset.length() > 0)","com/github/kevinsawicki/http/HttpRequest.java"
"http_284",264,"if (charset != null && charset.length() > 0)","if (true && charset.length() > 0)","com/github/kevinsawicki/http/HttpRequest.java"
"http_285",264,"if (charset != null && charset.length() > 0)","if (charset != null && charset.length() >= 0)","com/github/kevinsawicki/http/HttpRequest.java"
"http_286",264,"if (charset != null && charset.length() > 0)","if (charset != null && false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_287",264,"if (charset != null && charset.length() > 0)","if (charset != null && true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_288",265,"return charset;","return """";","com/github/kevinsawicki/http/HttpRequest.java"
"http_289",267,"return CHARSET_UTF8;","return """";","com/github/kevinsawicki/http/HttpRequest.java"
"http_290",1236,"return new HttpRequest(url, METHOD_HEAD);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_291",1267,"return head(encode ? encode(url) : url);","return head(false ? encode(url) : url);","com/github/kevinsawicki/http/HttpRequest.java"
"http_292",1267,"return head(encode ? encode(url) : url);","return head(true ? encode(url) : url);","com/github/kevinsawicki/http/HttpRequest.java"
"http_293",1267,"return head(encode ? encode(url) : url);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_294",1288,"return head(encode ? encode(url) : url);","return head(false ? encode(url) : url);","com/github/kevinsawicki/http/HttpRequest.java"
"http_295",1288,"return head(encode ? encode(url) : url);","return head(true ? encode(url) : url);","com/github/kevinsawicki/http/HttpRequest.java"
"http_296",1288,"return head(encode ? encode(url) : url);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_297",1247,"return new HttpRequest(url, METHOD_HEAD);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_298",2114,"return getConnection().getHeaderField(name);","return """";","com/github/kevinsawicki/http/HttpRequest.java"
"http_299",2078,"return header(name, value != null ? value.toString() : null);","return header(name, false ? value.toString() : null);","com/github/kevinsawicki/http/HttpRequest.java"
"http_300",2078,"return header(name, value != null ? value.toString() : null);","return header(name, true ? value.toString() : null);","com/github/kevinsawicki/http/HttpRequest.java"
"http_301",2078,"return header(name, value != null ? value.toString() : null);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_302",2066,"getConnection().setRequestProperty(name, value);","getConnection().  // removed call to setRequestProperty()","com/github/kevinsawicki/http/HttpRequest.java"
"http_303",2067,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_304",2102,"return header(header.getKey(), header.getValue());","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_305",2125,"return getConnection().getHeaderFields();","return Collections.emptyMap();","com/github/kevinsawicki/http/HttpRequest.java"
"http_306",2191,"if (headers == null || headers.isEmpty())","if (false || headers.isEmpty())","com/github/kevinsawicki/http/HttpRequest.java"
"http_307",2191,"if (headers == null || headers.isEmpty())","if (true || headers.isEmpty())","com/github/kevinsawicki/http/HttpRequest.java"
"http_308",2191,"if (headers == null || headers.isEmpty())","if (headers == null || false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_309",2191,"if (headers == null || headers.isEmpty())","if (headers == null || true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_310",2192,"return EMPTY_STRINGS;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_311",2195,"if (values != null && !values.isEmpty())","if (false && !values.isEmpty())","com/github/kevinsawicki/http/HttpRequest.java"
"http_312",2195,"if (values != null && !values.isEmpty())","if (true && !values.isEmpty())","com/github/kevinsawicki/http/HttpRequest.java"
"http_313",2195,"if (values != null && !values.isEmpty())","if (values != null && !false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_314",2195,"if (values != null && !values.isEmpty())","if (values != null && !true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_315",2196,"return values.toArray(new String[values.size()]);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_316",2198,"return EMPTY_STRINGS;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_317",2089,"if (!headers.isEmpty())","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_318",2089,"if (!headers.isEmpty())","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_319",2092,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_320",2506,"getConnection().setIfModifiedSince(ifModifiedSince);","getConnection().  // removed call to setIfModifiedSince()","com/github/kevinsawicki/http/HttpRequest.java"
"http_321",2507,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_322",2517,"return header(HEADER_IF_NONE_MATCH, ifNoneMatch);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_323",1548,"return ignoreCloseExceptions;","return false;","com/github/kevinsawicki/http/HttpRequest.java"
"http_324",1548,"return ignoreCloseExceptions;","return true;","com/github/kevinsawicki/http/HttpRequest.java"
"http_325",1538,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_326",2670,"if (totalSize == -1)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_327",2670,"if (totalSize == -1)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_328",2673,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_329",2164,"return intHeader(name, -1);","return 0;","com/github/kevinsawicki/http/HttpRequest.java"
"http_330",2180,"return getConnection().getHeaderFieldInt(name, defaultValue);","return 0;","com/github/kevinsawicki/http/HttpRequest.java"
"http_331",1817,"return contentLength() == 0;","return false;","com/github/kevinsawicki/http/HttpRequest.java"
"http_332",1817,"return contentLength() == 0;","return true;","com/github/kevinsawicki/http/HttpRequest.java"
"http_333",1817,"return contentLength() == 0;","return true;","com/github/kevinsawicki/http/HttpRequest.java"
"http_334",2443,"return dateHeader(HEADER_LAST_MODIFIED);","return 0;","com/github/kevinsawicki/http/HttpRequest.java"
"http_335",2452,"return header(HEADER_LOCATION);","return """";","com/github/kevinsawicki/http/HttpRequest.java"
"http_336",1659,"return getConnection().getResponseMessage();","return """";","com/github/kevinsawicki/http/HttpRequest.java"
"http_337",3228,"return getConnection().getRequestMethod();","return """";","com/github/kevinsawicki/http/HttpRequest.java"
"http_338",1607,"return HTTP_NO_CONTENT == code();","return false;","com/github/kevinsawicki/http/HttpRequest.java"
"http_339",1607,"return HTTP_NO_CONTENT == code();","return true;","com/github/kevinsawicki/http/HttpRequest.java"
"http_340",1607,"return HTTP_NO_CONTENT == code();","return true;","com/github/kevinsawicki/http/HttpRequest.java"
"http_341",1396,"if (hosts != null && hosts.length > 0) {","if (false && hosts.length > 0) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_342",1396,"if (hosts != null && hosts.length > 0) {","if (true && hosts.length > 0) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_343",1396,"if (hosts != null && hosts.length > 0) {","if (hosts != null && hosts.length >= 0) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_344",1396,"if (hosts != null && hosts.length > 0) {","if (hosts != null && false) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_345",1396,"if (hosts != null && hosts.length > 0) {","if (hosts != null && true) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_346",1398,"int last = hosts.length - 1;","int last = hosts.length + 1;","com/github/kevinsawicki/http/HttpRequest.java"
"http_347",1399,"for (int i = 0; i < last; i++)","for (int i = 0; i <= last; i++)","com/github/kevinsawicki/http/HttpRequest.java"
"http_348",1399,"for (int i = 0; i < last; i++)","for (int i = 0; false; i++)","com/github/kevinsawicki/http/HttpRequest.java"
"http_349",1399,"for (int i = 0; i < last; i++)","for (int i = 0; true; i++)","com/github/kevinsawicki/http/HttpRequest.java"
"http_350",1637,"return HTTP_NOT_FOUND == code();","return false;","com/github/kevinsawicki/http/HttpRequest.java"
"http_351",1637,"return HTTP_NOT_FOUND == code();","return true;","com/github/kevinsawicki/http/HttpRequest.java"
"http_352",1637,"return HTTP_NOT_FOUND == code();","return true;","com/github/kevinsawicki/http/HttpRequest.java"
"http_353",1647,"return HTTP_NOT_MODIFIED == code();","return false;","com/github/kevinsawicki/http/HttpRequest.java"
"http_354",1647,"return HTTP_NOT_MODIFIED == code();","return true;","com/github/kevinsawicki/http/HttpRequest.java"
"http_355",1647,"return HTTP_NOT_MODIFIED == code();","return true;","com/github/kevinsawicki/http/HttpRequest.java"
"http_356",1587,"return HTTP_OK == code();","return false;","com/github/kevinsawicki/http/HttpRequest.java"
"http_357",1587,"return HTTP_OK == code();","return true;","com/github/kevinsawicki/http/HttpRequest.java"
"http_358",1587,"return HTTP_OK == code();","return true;","com/github/kevinsawicki/http/HttpRequest.java"
"http_359",2723,"if (output != null)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_360",2723,"if (output != null)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_361",2724,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_362",2725,"getConnection().setDoOutput(true);","getConnection().  // removed call to setDoOutput()","com/github/kevinsawicki/http/HttpRequest.java"
"http_363",2730,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_364",1300,"return new HttpRequest(url, METHOD_OPTIONS);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_365",1311,"return new HttpRequest(url, METHOD_OPTIONS);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_366",2209,"return getParam(header(headerName), paramName);","return """";","com/github/kevinsawicki/http/HttpRequest.java"
"http_367",2222,"return getParams(header(headerName));","return Collections.emptyMap();","com/github/kevinsawicki/http/HttpRequest.java"
"http_368",2869,"return part(name, null, part);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_369",2919,"return part(name, null, null, part);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_370",2842,"return part(name, null, part);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_371",2792,"return part(name, null, part);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_372",2883,"return part(name, filename, null, part);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_373",2856,"return part(name, filename, part != null ? part.toString() : null);","return part(name, filename, false ? part.toString() : null);","com/github/kevinsawicki/http/HttpRequest.java"
"http_374",2856,"return part(name, filename, part != null ? part.toString() : null);","return part(name, filename, true ? part.toString() : null);","com/github/kevinsawicki/http/HttpRequest.java"
"http_375",2856,"return part(name, filename, part != null ? part.toString() : null);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_376",2806,"return part(name, filename, null, part);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_377",2906,"return part(name, filename, contentType, stream);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_378",2943,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_379",2829,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_380",2956,"return send(name).send("": "").send(value).send(CRLF);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_381",1044,"return new HttpRequest(url, METHOD_POST);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_382",1075,"return post(encode ? encode(url) : url);","return post(false ? encode(url) : url);","com/github/kevinsawicki/http/HttpRequest.java"
"http_383",1075,"return post(encode ? encode(url) : url);","return post(true ? encode(url) : url);","com/github/kevinsawicki/http/HttpRequest.java"
"http_384",1075,"return post(encode ? encode(url) : url);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_385",1096,"return post(encode ? encode(url) : url);","return post(false ? encode(url) : url);","com/github/kevinsawicki/http/HttpRequest.java"
"http_386",1096,"return post(encode ? encode(url) : url);","return post(true ? encode(url) : url);","com/github/kevinsawicki/http/HttpRequest.java"
"http_387",1096,"return post(encode ? encode(url) : url);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_388",1055,"return new HttpRequest(url, METHOD_POST);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_389",2662,"if (callback == null)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_390",2662,"if (callback == null)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_391",2666,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_392",2472,"return header(HEADER_PROXY_AUTHORIZATION, proxyAuthorization);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_393",2496,"return proxyAuthorization(""Basic "" + Base64.encode(name + ':' + password));","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_394",1108,"return new HttpRequest(url, METHOD_PUT);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_395",1139,"return put(encode ? encode(url) : url);","return put(false ? encode(url) : url);","com/github/kevinsawicki/http/HttpRequest.java"
"http_396",1139,"return put(encode ? encode(url) : url);","return put(true ? encode(url) : url);","com/github/kevinsawicki/http/HttpRequest.java"
"http_397",1139,"return put(encode ? encode(url) : url);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_398",1160,"return put(encode ? encode(url) : url);","return put(false ? encode(url) : url);","com/github/kevinsawicki/http/HttpRequest.java"
"http_399",1160,"return put(encode ? encode(url) : url);","return put(true ? encode(url) : url);","com/github/kevinsawicki/http/HttpRequest.java"
"http_400",1160,"return put(encode ? encode(url) : url);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_401",1119,"return new HttpRequest(url, METHOD_PUT);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_402",2043,"getConnection().setReadTimeout(timeout);","getConnection().  // removed call to setReadTimeout()","com/github/kevinsawicki/http/HttpRequest.java"
"http_403",2044,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_404",1911,"return reader(charset());","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_405",1897,"return new InputStreamReader(stream(), getValidCharset(charset));","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_406",1955,"return new CloseOperation<HttpRequest>(output, ignoreCloseExceptions) {","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_407",1974,"return copy(buffer(), output);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_408",1989,"return receive((OutputStream) output);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_409",2027,"return new CloseOperation<HttpRequest>(reader, ignoreCloseExceptions) {","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_410",2002,"return new CloseOperation<HttpRequest>(reader, ignoreCloseExceptions) {","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_411",2339,"return header(HEADER_REFERER, referer);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_412",2974,"return send(stream);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_413",3006,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_414",3026,"return new FlushOperation<HttpRequest>(writer) {","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_415",3052,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_416",2985,"if (input != null)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_417",2985,"if (input != null)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_418",2987,"return send(new ByteArrayInputStream(input));","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_419",2398,"return header(HEADER_SERVER);","return """";","com/github/kevinsawicki/http/HttpRequest.java"
"http_420",1617,"return HTTP_INTERNAL_ERROR == code();","return false;","com/github/kevinsawicki/http/HttpRequest.java"
"http_421",1617,"return HTTP_INTERNAL_ERROR == code();","return true;","com/github/kevinsawicki/http/HttpRequest.java"
"http_422",1617,"return HTTP_INTERNAL_ERROR == code();","return true;","com/github/kevinsawicki/http/HttpRequest.java"
"http_423",404,"if (connectionFactory == null)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_424",404,"if (connectionFactory == null)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_425",1418,"if (value != null)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_426",1418,"if (value != null)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_427",1432,"return AccessController.doPrivileged(action);","return """";","com/github/kevinsawicki/http/HttpRequest.java"
"http_428",2740,"if (!multipart) {","if (false) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_429",2740,"if (!multipart) {","if (true) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_430",2746,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_431",1855,"if (code() < HTTP_BAD_REQUEST)","if (code() <= HTTP_BAD_REQUEST)","com/github/kevinsawicki/http/HttpRequest.java"
"http_432",1855,"if (code() < HTTP_BAD_REQUEST)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_433",1855,"if (code() < HTTP_BAD_REQUEST)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_434",1863,"if (stream == null)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_435",1863,"if (stream == null)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_436",1867,"if (contentLength() > 0)","if (contentLength() >= 0)","com/github/kevinsawicki/http/HttpRequest.java"
"http_437",1867,"if (contentLength() > 0)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_438",1867,"if (contentLength() > 0)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_439",1874,"if (!uncompress || !ENCODING_GZIP.equals(contentEncoding()))","if (!uncompress || false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_440",1874,"if (!uncompress || !ENCODING_GZIP.equals(contentEncoding()))","if (!uncompress || true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_441",1874,"if (!uncompress || !ENCODING_GZIP.equals(contentEncoding()))","if (!uncompress || !false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_442",1874,"if (!uncompress || !ENCODING_GZIP.equals(contentEncoding()))","if (!uncompress || !true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_443",1875,"return stream;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_444",1878,"return new GZIPInputStream(stream);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_445",1513,"return method() + ' ' + url();","return """";","com/github/kevinsawicki/http/HttpRequest.java"
"http_446",1323,"return new HttpRequest(url, METHOD_TRACE);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_447",1334,"return new HttpRequest(url, METHOD_TRACE);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_448",3190,"if (connection instanceof HttpsURLConnection)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_449",3190,"if (connection instanceof HttpsURLConnection)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_450",3192,".setSSLSocketFactory(getTrustedFactory());",".setSSLSocketFactory(getTrustedFactory());  // removed call to setSSLSocketFactory()","com/github/kevinsawicki/http/HttpRequest.java"
"http_451",3193,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_452",3207,"if (connection instanceof HttpsURLConnection)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_453",3207,"if (connection instanceof HttpsURLConnection)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_454",3209,".setHostnameVerifier(getTrustedVerifier());",".setHostnameVerifier(getTrustedVerifier());  // removed call to setHostnameVerifier()","com/github/kevinsawicki/http/HttpRequest.java"
"http_455",3210,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_456",1735,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_457",3219,"return getConnection().getURL();","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_458",2349,"getConnection().setUseCaches(useCaches);","getConnection().  // removed call to setUseCaches()","com/github/kevinsawicki/http/HttpRequest.java"
"http_459",2350,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_460",3240,"if (connection != null)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_461",3240,"if (connection != null)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_462",3245,"return this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_463",2329,"return header(HEADER_USER_AGENT, userAgent);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_464",2759,"return writePartHeader(name, filename, null);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_465",2775,"if (filename != null)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_466",2775,"if (filename != null)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_467",2779,"if (contentType != null)","if (false)","com/github/kevinsawicki/http/HttpRequest.java"
"http_468",2779,"if (contentType != null)","if (true)","com/github/kevinsawicki/http/HttpRequest.java"
"http_469",2781,"return send(CRLF);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_470",3064,"return new OutputStreamWriter(output, output.encoder.charset());","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_471",276,"return new X509Certificate[0];","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_472",3030,"return copy(input, writer);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_473",307,"return true;","return false;","com/github/kevinsawicki/http/HttpRequest.java"
"http_474",1422,"return System.setProperty(name, value);","return """";","com/github/kevinsawicki/http/HttpRequest.java"
"http_475",1429,"return System.clearProperty(name);","return """";","com/github/kevinsawicki/http/HttpRequest.java"
"http_476",1959,"return receive(output);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_477",2008,"while ((read = reader.read(buffer)) != -1) {","while (false) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_478",2008,"while ((read = reader.read(buffer)) != -1) {","while (true) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_479",2013,"return HttpRequest.this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_480",2031,"return copy(reader, writer);","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_481",2619,"while ((read = input.read(buffer)) != -1) {","while (false) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_482",2619,"while ((read = input.read(buffer)) != -1) {","while (true) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_483",2620,"output.write(buffer, 0, read);","// removed call to write()","com/github/kevinsawicki/http/HttpRequest.java"
"http_484",2622,"progress.onUpload(totalWritten, totalSize);","// removed call to onUpload()","com/github/kevinsawicki/http/HttpRequest.java"
"http_485",2624,"return HttpRequest.this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_486",2645,"while ((read = input.read(buffer)) != -1) {","while (false) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_487",2645,"while ((read = input.read(buffer)) != -1) {","while (true) {","com/github/kevinsawicki/http/HttpRequest.java"
"http_488",2646,"output.write(buffer, 0, read);","// removed call to write()","com/github/kevinsawicki/http/HttpRequest.java"
"http_489",2648,"progress.onUpload(totalWritten, -1);","// removed call to onUpload()","com/github/kevinsawicki/http/HttpRequest.java"
"http_490",2650,"return HttpRequest.this;","return null;","com/github/kevinsawicki/http/HttpRequest.java"
"http_491",550,"return encodeBytes(bytes);","return """";","com/github/kevinsawicki/http/HttpRequest.java"
"http_492",506,"int inBuff = (numSigBytes > 0 ? ((source[srcOffset] << 24) >>> 8) : 0)","int inBuff = (numSigBytes >= 0 ? ((source[srcOffset] << 24) >>> 8) : 0)","com/github/kevinsawicki/http/HttpRequest.java"
