"id","line_no","original_line","mutated_line","source_filepath"
"jexl_719",763,"jjtn000.jjtSetFirstToken(getToken(1));","jjtn000.jjtSetFirstToken(getToken(1));  // removed call to jjtSetFirstToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_720",765,"switch (jj_nt.kind) {","switch (jj_nt.kind) { // switch default changed to first case","org/apache/commons/jexl3/parser/Parser.java"
"jexl_721",768,"DeclareVar();","// removed call to DeclareVar()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_722",773,"Identifier(true);","// removed call to Identifier()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_723",781,"if (jjtc000) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_724",781,"if (jjtc000) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_725",782,"jjtree.clearNodeScope(jjtn000);","// removed call to clearNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_726",787,"if (jjte000 instanceof ParseException) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_727",787,"if (jjte000 instanceof ParseException) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_728",790,"if (jjte000 instanceof RuntimeException) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_729",790,"if (jjte000 instanceof RuntimeException) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_730",795,"if (jjtc000) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_731",795,"if (jjtc000) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_732",796,"jjtree.closeNodeScope(jjtn000, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_733",797,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_734",797,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_735",798,"jjtreeCloseNodeScope(jjtn000);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_736",800,"jjtn000.jjtSetLastToken(getToken(0));","jjtn000.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_737",701,"jjtree.openNodeScope(jjtn000);","// removed call to openNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_738",702,"jjtreeOpenNodeScope(jjtn000);","// removed call to jjtreeOpenNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_739",703,"jjtn000.jjtSetFirstToken(getToken(1));","jjtn000.jjtSetFirstToken(getToken(1));  // removed call to jjtSetFirstToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_740",705,"pushUnit(jjtn000);","// removed call to pushUnit()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_741",708,"ForEachVar();","// removed call to ForEachVar()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_742",710,"Expression();","// removed call to Expression()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_743",713,"switch (jj_nt.kind) {","switch (jj_nt.kind) { // switch default changed to first case","org/apache/commons/jexl3/parser/Parser.java"
"jexl_744",715,"Block();","// removed call to Block()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_745",719,"if (jj_2_16(1)) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_746",719,"if (jj_2_16(1)) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_747",720,"Statement();","// removed call to Statement()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_748",726,"jjtree.closeNodeScope(jjtn000, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_749",728,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_750",728,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_751",729,"jjtreeCloseNodeScope(jjtn000);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_752",731,"jjtn000.jjtSetLastToken(getToken(0));","jjtn000.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_753",732,"loopCount -= 1; popUnit(jjtn000);","loopCount -= 1;  // removed call to popUnit()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_754",734,"if (jjtc000) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_755",734,"if (jjtc000) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_756",735,"jjtree.clearNodeScope(jjtn000);","// removed call to clearNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_757",740,"if (jjte000 instanceof ParseException) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_758",740,"if (jjte000 instanceof ParseException) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_759",743,"if (jjte000 instanceof RuntimeException) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_760",743,"if (jjte000 instanceof RuntimeException) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_761",748,"if (jjtc000) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_762",748,"if (jjtc000) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_763",749,"jjtree.closeNodeScope(jjtn000, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_764",750,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_765",750,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_766",751,"jjtreeCloseNodeScope(jjtn000);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_767",753,"jjtn000.jjtSetLastToken(getToken(0));","jjtn000.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_768",3348,"if (jj_2_29(2147483647) && (isDeclaredNamespace(getToken(1), getToken(2)))) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_769",3348,"if (jj_2_29(2147483647) && (isDeclaredNamespace(getToken(1), getToken(2)))) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_770",3348,"if (jj_2_29(2147483647) && (isDeclaredNamespace(getToken(1), getToken(2)))) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_771",3348,"if (jj_2_29(2147483647) && (isDeclaredNamespace(getToken(1), getToken(2)))) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_772",3349,"NamespaceIdentifier();","// removed call to NamespaceIdentifier()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_773",3352,"jjtree.openNodeScope(jjtn001);","// removed call to openNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_774",3353,"jjtreeOpenNodeScope(jjtn001);","// removed call to jjtreeOpenNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_775",3354,"jjtn001.jjtSetFirstToken(getToken(1));","jjtn001.jjtSetFirstToken(getToken(1));  // removed call to jjtSetFirstToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_776",3356,"Arguments();","// removed call to Arguments()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_777",3358,"if (jjtc001) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_778",3358,"if (jjtc001) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_779",3359,"jjtree.clearNodeScope(jjtn001);","// removed call to clearNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_780",3364,"if (jjte001 instanceof ParseException) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_781",3364,"if (jjte001 instanceof ParseException) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_782",3367,"if (jjte001 instanceof RuntimeException) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_783",3367,"if (jjte001 instanceof RuntimeException) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_784",3372,"if (jjtc001) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_785",3372,"if (jjtc001) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_786",3373,"jjtree.closeNodeScope(jjtn001,  2);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_787",3374,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_788",3374,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_789",3375,"jjtreeCloseNodeScope(jjtn001);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_790",3377,"jjtn001.jjtSetLastToken(getToken(0));","jjtn001.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_791",3380,"} else if (jj_2_30(2147483647)) {","} else if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_792",3380,"} else if (jj_2_30(2147483647)) {","} else if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_793",3381,"Identifier(true);","// removed call to Identifier()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_794",3384,"jjtree.openNodeScope(jjtn002);","// removed call to openNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_795",3385,"jjtreeOpenNodeScope(jjtn002);","// removed call to jjtreeOpenNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_796",3386,"jjtn002.jjtSetFirstToken(getToken(1));","jjtn002.jjtSetFirstToken(getToken(1));  // removed call to jjtSetFirstToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_797",3388,"Arguments();","// removed call to Arguments()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_798",3390,"if (jjtc002) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_799",3390,"if (jjtc002) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_800",3391,"jjtree.clearNodeScope(jjtn002);","// removed call to clearNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_801",3396,"if (jjte002 instanceof ParseException) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_802",3396,"if (jjte002 instanceof ParseException) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_803",3399,"if (jjte002 instanceof RuntimeException) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_804",3399,"if (jjte002 instanceof RuntimeException) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_805",3404,"if (jjtc002) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_806",3404,"if (jjtc002) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_807",3405,"jjtree.closeNodeScope(jjtn002,  2);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_808",3406,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_809",3406,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_810",3407,"jjtreeCloseNodeScope(jjtn002);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_811",3409,"jjtn002.jjtSetLastToken(getToken(0));","jjtn002.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_812",3330,"if (jj_2_26(2147483647) && (isDeclaredNamespace(getToken(1), getToken(2)))) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_813",3330,"if (jj_2_26(2147483647) && (isDeclaredNamespace(getToken(1), getToken(2)))) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_814",3330,"if (jj_2_26(2147483647) && (isDeclaredNamespace(getToken(1), getToken(2)))) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_815",3330,"if (jj_2_26(2147483647) && (isDeclaredNamespace(getToken(1), getToken(2)))) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_816",3335,"} else if (jj_2_27(2)) {","} else if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_817",3335,"} else if (jj_2_27(2)) {","} else if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_818",3338,"} else if (jj_2_28(2)) {","} else if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_819",3338,"} else if (jj_2_28(2)) {","} else if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_820",2713,"jjtree.openNodeScope(jjtn000);","// removed call to openNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_821",2714,"jjtreeOpenNodeScope(jjtn000);","// removed call to jjtreeOpenNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_822",2715,"jjtn000.jjtSetFirstToken(getToken(1));Token t;","jjtn000.jjtSetFirstToken(getToken(1));Token t;  // removed call to jjtSetFirstToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_823",2717,"switch (jj_nt.kind) {","switch (jj_nt.kind) { // switch default changed to first case","org/apache/commons/jexl3/parser/Parser.java"
"jexl_824",2720,"jjtree.closeNodeScope(jjtn000, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_825",2722,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_826",2722,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_827",2723,"jjtreeCloseNodeScope(jjtn000);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_828",2725,"jjtn000.jjtSetLastToken(getToken(0));","jjtn000.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_829",2726,"jjtn000.setSymbol(top? checkVariable(jjtn000, t.image) : t.image);","jjtn000.setSymbol(false? checkVariable(jjtn000, t.image) : t.image);","org/apache/commons/jexl3/parser/Parser.java"
"jexl_830",2726,"jjtn000.setSymbol(top? checkVariable(jjtn000, t.image) : t.image);","jjtn000.setSymbol(true? checkVariable(jjtn000, t.image) : t.image);","org/apache/commons/jexl3/parser/Parser.java"
"jexl_831",2726,"jjtn000.setSymbol(top? checkVariable(jjtn000, t.image) : t.image);","jjtn000.setSymbol(top? checkVariable(jjtn000, t.image) : t.image);  // removed call to setSymbol()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_832",2731,"jjtree.closeNodeScope(jjtn000, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_833",2733,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_834",2733,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_835",2734,"jjtreeCloseNodeScope(jjtn000);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_836",2736,"jjtn000.jjtSetLastToken(getToken(0));","jjtn000.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_837",2737,"jjtn000.setSymbol(t.image);","// removed call to setSymbol()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_838",2745,"if (jjtc000) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_839",2745,"if (jjtc000) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_840",2746,"jjtree.closeNodeScope(jjtn000, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_841",2747,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_842",2747,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_843",2748,"jjtreeCloseNodeScope(jjtn000);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_844",2750,"jjtn000.jjtSetLastToken(getToken(0));","jjtn000.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_845",3722,"switch (jj_nt.kind) {","switch (jj_nt.kind) { // switch default changed to first case","org/apache/commons/jexl3/parser/Parser.java"
"jexl_846",3725,"switch (jj_nt.kind) {","switch (jj_nt.kind) { // switch default changed to first case","org/apache/commons/jexl3/parser/Parser.java"
"jexl_847",3752,"jjtree.openNodeScope(jjtn001);","// removed call to openNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_848",3753,"jjtreeOpenNodeScope(jjtn001);","// removed call to jjtreeOpenNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_849",3754,"jjtn001.jjtSetFirstToken(getToken(1));","jjtn001.jjtSetFirstToken(getToken(1));  // removed call to jjtSetFirstToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_850",3756,"jjtree.closeNodeScope(jjtn001, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_851",3758,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_852",3758,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_853",3759,"jjtreeCloseNodeScope(jjtn001);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_854",3761,"jjtn001.jjtSetLastToken(getToken(0));","jjtn001.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_855",3762,"jjtn001.setIdentifier(t.image);","// removed call to setIdentifier()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_856",3764,"if (jjtc001) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_857",3764,"if (jjtc001) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_858",3765,"jjtree.closeNodeScope(jjtn001, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_859",3766,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_860",3766,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_861",3767,"jjtreeCloseNodeScope(jjtn001);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_862",3769,"jjtn001.jjtSetLastToken(getToken(0));","jjtn001.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_863",3778,"jjtree.openNodeScope(jjtn002);","// removed call to openNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_864",3779,"jjtreeOpenNodeScope(jjtn002);","// removed call to jjtreeOpenNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_865",3780,"jjtn002.jjtSetFirstToken(getToken(1));","jjtn002.jjtSetFirstToken(getToken(1));  // removed call to jjtSetFirstToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_866",3782,"jjtree.closeNodeScope(jjtn002, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_867",3784,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_868",3784,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_869",3785,"jjtreeCloseNodeScope(jjtn002);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_870",3787,"jjtn002.jjtSetLastToken(getToken(0));","jjtn002.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_871",3788,"jjtn002.setIdentifier(Parser.buildString(t.image, true));","jjtn002.setIdentifier(Parser.buildString(t.image, true));  // removed call to setIdentifier()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_872",3790,"if (jjtc002) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_873",3790,"if (jjtc002) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_874",3791,"jjtree.closeNodeScope(jjtn002, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_875",3792,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_876",3792,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_877",3793,"jjtreeCloseNodeScope(jjtn002);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_878",3795,"jjtn002.jjtSetLastToken(getToken(0));","jjtn002.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_879",3804,"jjtree.openNodeScope(jjtn003);","// removed call to openNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_880",3805,"jjtreeOpenNodeScope(jjtn003);","// removed call to jjtreeOpenNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_881",3806,"jjtn003.jjtSetFirstToken(getToken(1));","jjtn003.jjtSetFirstToken(getToken(1));  // removed call to jjtSetFirstToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_882",3808,"jjtree.closeNodeScope(jjtn003, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_883",3810,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_884",3810,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_885",3811,"jjtreeCloseNodeScope(jjtn003);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_886",3813,"jjtn003.jjtSetLastToken(getToken(0));","jjtn003.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_887",3814,"jjtn003.setIdentifier(Parser.buildString(t.image, true));","jjtn003.setIdentifier(Parser.buildString(t.image, true));  // removed call to setIdentifier()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_888",3816,"if (jjtc003) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_889",3816,"if (jjtc003) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_890",3817,"jjtree.closeNodeScope(jjtn003, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_891",3818,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_892",3818,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_893",3819,"jjtreeCloseNodeScope(jjtn003);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_894",3821,"jjtn003.jjtSetLastToken(getToken(0));","jjtn003.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_895",3834,"switch (jj_nt.kind) {","switch (jj_nt.kind) { // switch default changed to first case","org/apache/commons/jexl3/parser/Parser.java"
"jexl_896",3861,"jjtree.openNodeScope(jjtn004);","// removed call to openNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_897",3862,"jjtreeOpenNodeScope(jjtn004);","// removed call to jjtreeOpenNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_898",3863,"jjtn004.jjtSetFirstToken(getToken(1));","jjtn004.jjtSetFirstToken(getToken(1));  // removed call to jjtSetFirstToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_899",3865,"jjtree.closeNodeScope(jjtn004, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_900",3867,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_901",3867,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_902",3868,"jjtreeCloseNodeScope(jjtn004);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_903",3870,"jjtn004.jjtSetLastToken(getToken(0));","jjtn004.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_904",3871,"jjtn004.setIdentifier(t.image);","// removed call to setIdentifier()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_905",3873,"if (jjtc004) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_906",3873,"if (jjtc004) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_907",3874,"jjtree.closeNodeScope(jjtn004, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_908",3875,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_909",3875,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_910",3876,"jjtreeCloseNodeScope(jjtn004);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_911",3878,"jjtn004.jjtSetLastToken(getToken(0));","jjtn004.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_912",3887,"jjtree.openNodeScope(jjtn005);","// removed call to openNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_913",3888,"jjtreeOpenNodeScope(jjtn005);","// removed call to jjtreeOpenNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_914",3889,"jjtn005.jjtSetFirstToken(getToken(1));","jjtn005.jjtSetFirstToken(getToken(1));  // removed call to jjtSetFirstToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_915",3891,"jjtree.closeNodeScope(jjtn005, true);","// removed call to closeNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_916",3893,"if (jjtree.nodeCreated()) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_917",3893,"if (jjtree.nodeCreated()) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_918",3894,"jjtreeCloseNodeScope(jjtn005);","// removed call to jjtreeCloseNodeScope()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_919",3896,"jjtn005.jjtSetLastToken(getToken(0));","jjtn005.jjtSetLastToken(getToken(0));  // removed call to jjtSetLastToken()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_920",3897,"jjtn005.setIdentifier(Parser.buildString(t.image, true));","jjtn005.setIdentifier(Parser.buildString(t.image, true));  // removed call to setIdentifier()","org/apache/commons/jexl3/parser/Parser.java"
"jexl_921",3899,"if (jjtc005) {","if (false) {","org/apache/commons/jexl3/parser/Parser.java"
"jexl_922",3899,"if (jjtc005) {","if (true) {","org/apache/commons/jexl3/parser/Parser.java"
