"id","line_no","original_line","mutated_line","source_filepath"
"jsou_1544",1675,"tb.transition(AfterAfterFrameset);","// removed call to transition()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1545",1676,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""noframes"")) {","} else if (t.isStartTag() && false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1546",1676,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""noframes"")) {","} else if (t.isStartTag() && true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1547",1676,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""noframes"")) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1548",1676,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""noframes"")) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1549",1677,"return tb.process(t, InHead);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1550",1677,"return tb.process(t, InHead);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1551",1678,"} else if (t.isEOF()) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1552",1678,"} else if (t.isEOF()) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1553",1681,"tb.error(this);","// removed call to error()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1554",1682,"return false;","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1555",1684,"return true;","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1556",1689,"if (t.isComment()) {","if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1557",1689,"if (t.isComment()) {","if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1558",1690,"tb.insert(t.asComment());","tb.insert(t.asComment());  // removed call to insert()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1559",1691,"} else if (t.isDoctype() || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","} else if (t.isDoctype() || (t.isStartTag() && false)) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1560",1691,"} else if (t.isDoctype() || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","} else if (t.isDoctype() || (t.isStartTag() && true)) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1561",1691,"} else if (t.isDoctype() || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1562",1691,"} else if (t.isDoctype() || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1563",1691,"} else if (t.isDoctype() || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1564",1691,"} else if (t.isDoctype() || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1565",1692,"return tb.process(t, InBody);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1566",1692,"return tb.process(t, InBody);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1567",1693,"} else if (isWhitespace(t)) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1568",1693,"} else if (isWhitespace(t)) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1569",1694,"tb.insert(t.asCharacter());","tb.insert(t.asCharacter());  // removed call to insert()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1570",1695,"}else if (t.isEOF()) {","}else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1571",1695,"}else if (t.isEOF()) {","}else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1572",1698,"tb.error(this);","// removed call to error()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1573",1699,"tb.resetBody();","// removed call to resetBody()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1574",1700,"return tb.process(t);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1575",1700,"return tb.process(t);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1576",1702,"return true;","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1577",1707,"if (t.isComment()) {","if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1578",1707,"if (t.isComment()) {","if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1579",1708,"tb.insert(t.asComment());","tb.insert(t.asComment());  // removed call to insert()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1580",1709,"} else if (t.isDoctype() || isWhitespace(t) || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","} else if (t.isDoctype() || false || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1581",1709,"} else if (t.isDoctype() || isWhitespace(t) || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","} else if (t.isDoctype() || true || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1582",1709,"} else if (t.isDoctype() || isWhitespace(t) || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","} else if (t.isDoctype() || isWhitespace(t) || (t.isStartTag() && false)) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1583",1709,"} else if (t.isDoctype() || isWhitespace(t) || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","} else if (t.isDoctype() || isWhitespace(t) || (t.isStartTag() && true)) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1584",1709,"} else if (t.isDoctype() || isWhitespace(t) || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1585",1709,"} else if (t.isDoctype() || isWhitespace(t) || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1586",1709,"} else if (t.isDoctype() || isWhitespace(t) || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1587",1709,"} else if (t.isDoctype() || isWhitespace(t) || (t.isStartTag() && t.asStartTag().normalName().equals(""html""))) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1588",1710,"return tb.process(t, InBody);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1589",1710,"return tb.process(t, InBody);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1590",1711,"} else if (t.isEOF()) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1591",1711,"} else if (t.isEOF()) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1592",1713,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""noframes"")) {","} else if (t.isStartTag() && false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1593",1713,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""noframes"")) {","} else if (t.isStartTag() && true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1594",1713,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""noframes"")) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1595",1713,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""noframes"")) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1596",1714,"return tb.process(t, InHead);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1597",1714,"return tb.process(t, InHead);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1598",1716,"tb.error(this);","// removed call to error()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1599",1717,"return false;","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1600",1719,"return true;","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1601",1724,"return true;","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1602",77,"if (isWhitespace(t)) {","if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1603",77,"if (isWhitespace(t)) {","if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1604",78,"tb.insert(t.asCharacter()); // out of spec - include whitespace","tb.insert(t.asCharacter()); // out of spec - include whitespace  // removed call to insert()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1605",79,"} else if (t.isComment()) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1606",79,"} else if (t.isComment()) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1607",80,"tb.insert(t.asComment());","tb.insert(t.asComment());  // removed call to insert()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1608",81,"} else if (t.isDoctype()) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1609",81,"} else if (t.isDoctype()) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1610",82,"tb.error(this);","// removed call to error()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1611",83,"return false;","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1612",84,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""html"")) {","} else if (t.isStartTag() && false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1613",84,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""html"")) {","} else if (t.isStartTag() && true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1614",84,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""html"")) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1615",84,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""html"")) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1616",85,"return InBody.process(t, tb); // does not transition","return false; // does not transition","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1617",85,"return InBody.process(t, tb); // does not transition","return true; // does not transition","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1618",86,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""head"")) {","} else if (t.isStartTag() && false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1619",86,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""head"")) {","} else if (t.isStartTag() && true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1620",86,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""head"")) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1621",86,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""head"")) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1622",88,"tb.setHeadElement(head);","// removed call to setHeadElement()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1623",89,"tb.transition(InHead);","// removed call to transition()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1624",90,"} else if (t.isEndTag() && (inSorted(t.asEndTag().normalName(), BeforeHtmlToHead))) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1625",90,"} else if (t.isEndTag() && (inSorted(t.asEndTag().normalName(), BeforeHtmlToHead))) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1626",90,"} else if (t.isEndTag() && (inSorted(t.asEndTag().normalName(), BeforeHtmlToHead))) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1627",90,"} else if (t.isEndTag() && (inSorted(t.asEndTag().normalName(), BeforeHtmlToHead))) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1628",92,"return tb.process(t);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1629",92,"return tb.process(t);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1630",93,"} else if (t.isEndTag()) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1631",93,"} else if (t.isEndTag()) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1632",94,"tb.error(this);","// removed call to error()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1633",95,"return false;","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1634",98,"return tb.process(t);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1635",98,"return tb.process(t);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1636",100,"return true;","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1637",189,"return tb.process(t);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1638",189,"return tb.process(t);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1639",105,"if (isWhitespace(t)) {","if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1640",105,"if (isWhitespace(t)) {","if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1641",106,"tb.insert(t.asCharacter()); // out of spec - include whitespace","tb.insert(t.asCharacter()); // out of spec - include whitespace  // removed call to insert()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1642",107,"return true;","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1643",109,"switch (t.type) {","switch (t.type) { // switch default changed to first case","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1644",111,"tb.insert(t.asComment());","tb.insert(t.asComment());  // removed call to insert()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1645",114,"tb.error(this);","// removed call to error()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1646",115,"return false;","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1647",119,"if (name.equals(""html"")) {","if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1648",119,"if (name.equals(""html"")) {","if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1649",120,"return InBody.process(t, tb);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1650",120,"return InBody.process(t, tb);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1651",121,"} else if (inSorted(name, InHeadEmpty)) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1652",121,"} else if (inSorted(name, InHeadEmpty)) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1653",124,"if (name.equals(""base"") && el.hasAttr(""href""))","if (false && el.hasAttr(""href""))","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1654",124,"if (name.equals(""base"") && el.hasAttr(""href""))","if (true && el.hasAttr(""href""))","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1655",124,"if (name.equals(""base"") && el.hasAttr(""href""))","if (name.equals(""base"") && false)","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1656",124,"if (name.equals(""base"") && el.hasAttr(""href""))","if (name.equals(""base"") && true)","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1657",125,"tb.maybeSetBaseUri(el);","// removed call to maybeSetBaseUri()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1658",126,"} else if (name.equals(""meta"")) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1659",126,"} else if (name.equals(""meta"")) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1660",129,"} else if (name.equals(""title"")) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1661",129,"} else if (name.equals(""title"")) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1662",130,"handleRcData(start, tb);","handleRcData(start, tb);  // removed call to access()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1663",131,"} else if (inSorted(name, InHeadRaw)) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1664",131,"} else if (inSorted(name, InHeadRaw)) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1665",132,"handleRawtext(start, tb);","handleRawtext(start, tb);  // removed call to access()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1666",133,"} else if (name.equals(""noscript"")) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1667",133,"} else if (name.equals(""noscript"")) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1668",136,"tb.transition(InHeadNoscript);","// removed call to transition()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1669",137,"} else if (name.equals(""script"")) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1670",137,"} else if (name.equals(""script"")) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1671",139,"tb.tokeniser.transition(TokeniserState.ScriptData);","// removed call to transition()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1672",140,"tb.markInsertionMode();","// removed call to markInsertionMode()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1673",141,"tb.transition(Text);","// removed call to transition()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1674",143,"} else if (name.equals(""head"")) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1675",143,"} else if (name.equals(""head"")) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1676",144,"tb.error(this);","// removed call to error()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1677",145,"return false;","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1678",146,"} else if (name.equals(""template"")) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1679",146,"} else if (name.equals(""template"")) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1680",148,"tb.insertMarkerToFormattingElements();","// removed call to insertMarkerToFormattingElements()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1681",149,"tb.framesetOk(false);","// removed call to framesetOk()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1682",150,"tb.transition(InTemplate);","// removed call to transition()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1683",151,"tb.pushTemplateMode(InTemplate);","// removed call to pushTemplateMode()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1684",153,"return anythingElse(t, tb);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1685",153,"return anythingElse(t, tb);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1686",159,"if (name.equals(""head"")) {","if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1687",159,"if (name.equals(""head"")) {","if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1688",161,"tb.transition(AfterHead);","// removed call to transition()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1689",162,"} else if (inSorted(name, Constants.InHeadEnd)) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1690",162,"} else if (inSorted(name, Constants.InHeadEnd)) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1691",163,"return anythingElse(t, tb);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1692",163,"return anythingElse(t, tb);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1693",164,"} else if (name.equals(""template"")) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1694",164,"} else if (name.equals(""template"")) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1695",165,"if (!tb.onStack(name)) {","if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1696",165,"if (!tb.onStack(name)) {","if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1697",166,"tb.error(this);","// removed call to error()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1698",168,"tb.generateImpliedEndTags(true);","// removed call to generateImpliedEndTags()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1699",169,"if (!name.equals(tb.currentElement().normalName())) tb.error(this);","if (false) tb.error(this);","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1700",169,"if (!name.equals(tb.currentElement().normalName())) tb.error(this);","if (true) tb.error(this);","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1701",169,"if (!name.equals(tb.currentElement().normalName())) tb.error(this);","if (!name.equals(tb.currentElement().normalName()))  // removed call to error()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1702",171,"tb.clearFormattingElementsToLastMarker();","// removed call to clearFormattingElementsToLastMarker()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1703",177,"tb.error(this);","// removed call to error()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1704",178,"return false;","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1705",182,"return anythingElse(t, tb);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1706",182,"return anythingElse(t, tb);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1707",184,"return true;","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1708",219,"tb.error(this);","// removed call to error()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1709",220,"tb.insert(new Token.Character().data(t.toString()));","tb.insert(new Token.Character().data(t.toString()));  // removed call to insert()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1710",221,"return true;","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1711",194,"if (t.isDoctype()) {","if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1712",194,"if (t.isDoctype()) {","if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1713",195,"tb.error(this);","// removed call to error()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1714",196,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""html"")) {","} else if (t.isStartTag() && false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1715",196,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""html"")) {","} else if (t.isStartTag() && true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1716",196,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""html"")) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1717",196,"} else if (t.isStartTag() && t.asStartTag().normalName().equals(""html"")) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1718",197,"return tb.process(t, InBody);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1719",197,"return tb.process(t, InBody);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1720",198,"} else if (t.isEndTag() && t.asEndTag().normalName().equals(""noscript"")) {","} else if (t.isEndTag() && false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1721",198,"} else if (t.isEndTag() && t.asEndTag().normalName().equals(""noscript"")) {","} else if (t.isEndTag() && true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1722",198,"} else if (t.isEndTag() && t.asEndTag().normalName().equals(""noscript"")) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1723",198,"} else if (t.isEndTag() && t.asEndTag().normalName().equals(""noscript"")) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1724",200,"tb.transition(InHead);","// removed call to transition()","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1725",201,"} else if (isWhitespace(t) || t.isComment() || (t.isStartTag() && inSorted(t.asStartTag().normalName(),","} else if (isWhitespace(t) || false || (t.isStartTag() && inSorted(t.asStartTag().normalName(),","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1726",201,"} else if (isWhitespace(t) || t.isComment() || (t.isStartTag() && inSorted(t.asStartTag().normalName(),","} else if (isWhitespace(t) || true || (t.isStartTag() && inSorted(t.asStartTag().normalName(),","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1727",201,"} else if (isWhitespace(t) || t.isComment() || (t.isStartTag() && inSorted(t.asStartTag().normalName(),","} else if (isWhitespace(t) || t.isComment() || (t.isStartTag() && false","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1728",201,"} else if (isWhitespace(t) || t.isComment() || (t.isStartTag() && inSorted(t.asStartTag().normalName(),","} else if (isWhitespace(t) || t.isComment() || (t.isStartTag() && true","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1729",201,"} else if (isWhitespace(t) || t.isComment() || (t.isStartTag() && inSorted(t.asStartTag().normalName(),","} else if (false),","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1730",201,"} else if (isWhitespace(t) || t.isComment() || (t.isStartTag() && inSorted(t.asStartTag().normalName(),","} else if (true),","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1731",201,"} else if (isWhitespace(t) || t.isComment() || (t.isStartTag() && inSorted(t.asStartTag().normalName(),","} else if (false),","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1732",201,"} else if (isWhitespace(t) || t.isComment() || (t.isStartTag() && inSorted(t.asStartTag().normalName(),","} else if (true),","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1733",203,"return tb.process(t, InHead);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1734",203,"return tb.process(t, InHead);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1735",204,"} else if (t.isEndTag() && t.asEndTag().normalName().equals(""br"")) {","} else if (t.isEndTag() && false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1736",204,"} else if (t.isEndTag() && t.asEndTag().normalName().equals(""br"")) {","} else if (t.isEndTag() && true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1737",204,"} else if (t.isEndTag() && t.asEndTag().normalName().equals(""br"")) {","} else if (false) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1738",204,"} else if (t.isEndTag() && t.asEndTag().normalName().equals(""br"")) {","} else if (true) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1739",205,"return anythingElse(t, tb);","return false;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1740",205,"return anythingElse(t, tb);","return true;","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1741",206,"} else if ((t.isStartTag() && inSorted(t.asStartTag().normalName(), InHeadNoscriptIgnore)) || t.isEndTag()) {","} else if ((t.isStartTag() && false) || t.isEndTag()) {","org/jsoup/parser/HtmlTreeBuilderState.java"
"jsou_1742",206,"} else if ((t.isStartTag() && inSorted(t.asStartTag().normalName(), InHeadNoscriptIgnore)) || t.isEndTag()) {","} else if ((t.isStartTag() && true) || t.isEndTag()) {","org/jsoup/parser/HtmlTreeBuilderState.java"
